text,tweet2words,num_capitalized,tweet_length,num_negative_words,num_positive_words,num_neutral_words,has_capitalized,num_capitalised_positive_words,num_capitalised_negative_words,num_hashtags,num_special_character,correctedText
"*Flight gets delayed for 3 hrs* *comp us food vouchers* *gets $100 worth of free food* I'm one happy girl! Thanks, @SouthwestAir !",Flight gets delayed hrs comp us food vouchers gets worth free food I one happy girl Thanks,0,17,1,3,19,1,0,0,0,12, Flight gets delayed hrs comp us food vouchers gets worth free food I one happy girl Thanks
Hey @SouthwestAir Glad to be flying with you today! #nelonsfamilyharmony #atl #americanasessions #seattlebound R/T #singforwindowseat ?,Hey Glad flying today nelonsfamilyharmony atl americanasessions seattlebound R T singforwindowseat,0,11,0,1,15,1,0,0,5,9, Hey Glad flying today  alt Americanizations battleground R T windowsill
Last Man on a Sold-Out 4-hr @SouthwestAir Flight #lastshallbefirst #atl,Last Man Sold Out hr Flight lastshallbefirst atl,0,8,0,0,10,1,0,0,2,5, Last Man Sold Out hr Flight  alt
Hats off to @SouthwestAir crews who recognize that three screaming babies and a tight connection warrant a free drink. Thank you!,Hats crews recognize three screaming babies tight connection warrant free drink Thank,0,13,0,2,19,1,0,0,0,3, Hats crews recognize three screaming babies tight connection warrant free drink Thank
Stalking @WilliamShatner at Las Vegas airport! He was on my @SouthwestAir flight! #VivaSharknado #redcarpet #premiere,Stalking Las Vegas airport He flight VivaSharknado redcarpet premiere,0,10,0,0,15,1,0,0,3,7, Stalking Las Vegas airport He flight Loansharking red carpet premiere
Finally on road to Steamboat now 32 hours into my @SouthwestAir saga. Kudos to @Hyatt_Aurora 4 taking me in at 3 am & getting me to airport,Finally road Steamboat hours saga Kudos taking getting airport,0,12,0,1,26,1,0,0,0,4, Finally road Steamboat hours saga Kudos taking getting airport
Meyer had an excellent 1st plane ride thanks to incredibly kind flight crew (and passengers) on @SouthwestAir . Thank you! pic.twitter.com/PY9qvyWKcL,Meyer excellent st plane ride thanks incredibly kind flight crew passengers Thank pic twitter com PY qvyWKcL,1,18,0,3,18,1,0,0,0,6, Meyer excellent st plane ride thanks incredibly kind flight crew passengers Thank pic twitter com PT 
We picked up our rental car and are starting our 12 hour drive to Nashville. Can't wait to finally get home... @SouthwestAir pic.twitter.com/XMZDYXEofn,We picked rental car starting hour drive Nashville Can wait finally get home pic twitter com XMZDYXEofn,0,16,0,0,23,1,0,0,0,5, We picked rental car starting hour drive Nashville Can wait finally get home pic twitter com 
"If you're flying @SouthwestAir this month, check out the beautiful spread all about #Albuquerque ! We're featured on page 88! Woo-hoo! pic.twitter.com/HMmz8UNMVJ",If flying month check beautiful spread Albuquerque We featured page Woo hoo pic twitter com HMmz UNMVJ,1,16,0,1,21,1,0,0,1,9, If flying month check beautiful spread Albuquerque We featured page Woo hew pic twitter com Hmm UNMET
Thanks @SouthwestAir for getting us where we needed to be after all of the cancellations. Life is good. pic.twitter.com/Rgv2wKqXdV,Thanks getting us needed cancellations Life good pic twitter com Rgv wKqXdV,0,13,0,0,19,1,0,0,0,4, Thanks getting us needed cancellations Life good pic twitter com Rev 
Flying on the best @SouthwestAir #redeye #weekendgetaway #somewhereonabeach pic.twitter.com/DkLeYaocqw,Flying best redeye weekendgetaway somewhereonabeach pic twitter com DkLeYaocqw,0,10,0,1,8,1,0,0,3,5, Flying best redye weekend getaway somewhere pic twitter com 
The timing on these @SouthwestAir text updates are the hilarity that's getting my thru these flight delays... #TheyTextUsFromThePast pic.twitter.com/eXsOI3FE7x,The timing text updates hilarity getting thru flight delays TheyTextUsFromThePast pic twitter com eXsOI FE x,1,16,0,0,19,1,0,0,1,5, The timing text updates hilarity getting thru flight delays  pic twitter com soiree FE x
Thank you @SouthwestAir for helping us get home safe from the #CCSRetreat . @lewis1jj @CompassCs pic.twitter.com/Kqgqe24OK8,Thank helping us get home safe CCSRetreat pic twitter com Kqgqe OK,1,16,0,3,13,1,0,0,1,6, Thank helping us get home safe Creature pic twitter com  OK
. @SouthwestAir said weather is causing flight cancellations/delays in Las Vegas in a tweet to @cyndilundeberg pic.twitter.com/p9wh0yblu6,said weather causing flight cancellations delays Las Vegas tweet pic twitter com p wh yblu,0,17,0,0,17,1,0,0,0,5, said weather causing flight cancellations delays Las Vegas tweet pic twitter com p eh Blu
Thank you @SouthwestAir for the great view of @Dodgers stadium and @LACity while flying into @fly_BUR #goodtobehome pic.twitter.com/3pTbuAqDi4,Thank great view stadium flying goodtobehome pic twitter com pTbuAqDi,0,15,0,2,16,1,0,0,1,6, Thank great view stadium flying goodhearted pic twitter com 
If you want to gamble tonight we can get some discount sushi,If want gamble tonight get discount sushi,0,6,0,0,12,1,0,0,0,0, If want gamble tonight get discount sushi
"Realistically @SouthwestAir , all I would need is like, 4 drink vouchers for my flight from KC to Houston and all is forgiven. https:// twitter.com/maxwellsaid/st atus/893580546944765952 …",Realistically I would need like drink vouchers flight KC Houston forgiven https twitter com maxwellsaid st atus,1,17,0,0,27,1,0,0,0,8, Realistically I would need like drink vouchers flight KC Houston forgiven HTTP twitter com Maxwell st taus
Yet another reason why @SouthwestAir rules-- on the is cheaper than in the airport,Yet another reason rules cheaper airport,0,7,0,1,13,1,0,0,0,2, Yet another reason rules cheaper airport
"Don't blame Southwest. If I flew free, I'd choose to fly somewhere way more exciting than LA too. #BagsFlyFree",Don blame Southwest If I flew free I choose fly somewhere way exciting LA BagsFlyFree,1,11,1,1,17,1,0,0,1,6, Don blame Southwest If I flew free I choose fly somewhere way exciting LA 
Landed in Chicago with the @NERevolution Unified team and got a shoutout from the @SouthwestAir flight crew. #PlayUnifiedMLS pic.twitter.com/hbiR5KJtc8,Landed Chicago Unified team got shoutout flight crew PlayUnifiedMLS pic twitter com hbiR KJtc,0,16,0,0,19,1,0,0,1,5, Landed Chicago Unified team got shutout flight crew  pic twitter com heir Ketch
Already loved @SouthwestAir ... now I respect them. https:// twitter.com/southwestair/s tatus/893568676028235776 …,Already loved I respect https twitter com southwestair tatus,0,9,0,2,10,1,0,0,0,7, Already loved I respect HTTP twitter com southwest air tats
True story: Our @SouthwestAir plane just hit a bird. The smell is fowl.,True story Our plane hit bird The smell fowl,0,8,1,0,12,1,0,0,0,4, True story Our plane hit bird The smell fowl
"Hey @SouthwestAir , don't worry about it anymore, I was able to book a flight for tomorrow with @AmericanAir :)",Hey worry anymore I able book flight tomorrow,0,9,1,0,19,1,0,0,0,6, Hey worry anymore I able book flight tomorrow
#AllAccess with @SabrinaAnnLynn in the @SouthwestAir #Soundstage pic.twitter.com/F5CSFs61Bd,AllAccess Soundstage pic twitter com F CSFs Bd,0,10,0,0,8,0,0,0,2,5, All Access Sound stage pic twitter com F FSF DB
"Design your (company's) social media policy as a world of opportunity instead of as a prison of rules"" - YYAAASSSS! @SouthwestAir #SRSC pic.twitter.com/FOm5lxKFgs""",Design company social media policy world opportunity instead prison rules YYAAASSSS SRSC pic twitter com FOm lxKFgs,2,18,1,0,22,1,0,0,1,7, Design company social media policy world opportunity instead prison rules  SCAR pic twitter com Fm 
@SouthwestAir update: 2nd pilot has been pulled. Terrible scheduling on your end. Now we have to wait for 3rd pilot. Another hour? #theworst,update nd pilot pulled Terrible scheduling end Now wait rd pilot Another hour theworst,0,14,1,0,22,1,0,0,1,7, update ND pilot pulled Terrible scheduling end Now wait rd pilot Another hour the worst
Btw @SouthwestAir - you don't have a pilot for this plane & your toilets are backing up so plane smells like sewer #theworst,Btw pilot plane toilets backing plane smells like sewer theworst,0,11,1,1,21,1,0,0,1,5, BTW pilot plane toilets backing plane smells like sewer the worst
MT @OJGF0929 : @fly2midway @SouthwestAir thanks for making my sons a& nephews first flight very special & memorable. pic.twitter.com/oVO72hHMRE,MT thanks making sons nephews first flight special memorable pic twitter com oVO hHMRE,1,18,0,0,19,1,0,0,0,8, MT thanks making sons nephews first flight special memorable pic twitter com ova hombre
Got my traveling socks on and we're heading out on @SouthwestAir for one final family trip before the summer ends #FamilyTravel pic.twitter.com/D58qx5Sa9D,Got traveling socks heading one final family trip summer ends FamilyTravel pic twitter com D qx Sa D,0,17,0,0,22,1,0,0,1,4, Got traveling socks heading one final family trip summer ends Family Travel pic twitter com D q SA D
2 canceled flights. 2 hotels. 4 Ubers. 1 lost bag. 1 missed show. 1 rental. 0 clothes. 12hr drive to Nashville. Good service @SouthwestAir,canceled flights hotels Ubers lost bag missed show rental clothes hr drive Nashville Good service,0,16,2,1,21,1,0,0,0,9, canceled flights hotels Tubers lost bag missed show rental clothes hr drive Nashville Good service
"update, don't tell krystal your flight is canceled because: @SouthwestAir pic.twitter.com/wDXlKFFzet",update tell krystal flight canceled pic twitter com wDXlKFFzet,0,10,0,0,11,0,0,0,0,5, update tell Krystal flight canceled pic twitter com 
Hey @SouthwestAir explain how I paid for earlybird check in but still found myself in poverty ass B class,Hey explain I paid earlybird check still found poverty ass B class,0,12,1,0,18,1,0,0,0,1, Hey explain I paid early bird check still found poverty ass B class
"Hey @SouthwestAir ? My flight today was canceled, I've been on hold for 2 hrs, & you haven't responded to my tweets. Can I get a #SWAgift ? https:// twitter.com/SouthwestAir/s tatus/893536884810448896 …",Hey My flight today canceled I hold hrs responded tweets Can I get SWAgift https twitter com SouthwestAir tatus,0,16,0,0,32,1,0,0,1,14, Hey My flight today canceled I hold hrs responded tweets Can I get Swagging HTTP twitter com Southwest Air tats
"Big weekend planned w 6 bffs, leave it to @SouthwestAir to cancel w no back up plan. @Delta , @JetBlue tell me you can save the day.",Big weekend planned w bffs leave cancel w back plan tell save day,0,16,0,0,27,1,0,0,0,7, Big weekend planned w biffs leave cancel w back plan tell save day
shout out @SouthwestAir takes some serious talent to overbook my flight then leave me hanging in chicago for the next 24 hours.,shout takes serious talent overbook flight leave hanging chicago next hours,0,12,0,1,21,0,0,0,0,2, shout takes serious talent overbook flight leave hanging Chicago next hours
"This is a first. @TSA @LASairport INDIVIDUALLY tested each one of my @SouthwestAir snacks because I had a large collection"" What a joke. pic.twitter.com/raQXSCc1Ih""",This first INDIVIDUALLY tested one snacks I large collection What joke pic twitter com raQXSCc Ih,1,16,0,0,24,1,0,0,0,7, This first INDIVIDUALLY tested one snacks I large collection What joke pic twitter com  I
Terrible customer service makes me want to cut up our @SouthwestAir Visa card unless they fix this.,Terrible customer service makes want cut Visa card unless fix,0,11,1,0,16,1,0,0,0,2, Terrible customer service makes want cut Visa card unless fix
He's now been stuck at Logan since 5am and won't get home till after midnight. Not even a food voucher from @SouthwestAir,He stuck Logan since get home till midnight Not even food voucher,0,11,1,0,21,1,0,0,0,4, He stuck Logan since get home till midnight Not even food voucher
"So disappointed in @SouthwestAir customer service, bc of missed flight we are out our flights, hotel and @hinterlandiowa tix and no help.",So disappointed customer service bc missed flight flights hotel tix help,0,12,2,0,20,1,0,0,0,5, So disappointed customer service BC missed flight flights hotel tux help
Our @SouthwestAir flight last night was canceled. Stranded in Baltimore. Our flight tonight is cancled again. They won't help us at all.,Our flight last night canceled Stranded Baltimore Our flight tonight cancled They help us,0,12,0,0,22,1,0,0,0,6, Our flight last night canceled Stranded Baltimore Our flight tonight canceled They help us
All thanks to a very unexpected cancelled @SouthwestAir flight my weekend is completely ruined,All thanks unexpected cancelled flight weekend completely ruined,0,8,2,0,12,1,0,0,0,1, All thanks unexpected canceled flight weekend completely ruined
"Hey @SouthwestAir , can you guys wash the clothes I've been wearing for over 24hours? Also, can I have my bag back now?",Hey guys wash clothes I wearing hours Also I bag back,0,10,0,0,23,1,0,0,0,6, Hey guys wash clothes I wearing hours Also I bag back
Thanks to our Gala platinum sponsor of the day @SouthwestAir ! 12 days left to get your Gala discounted tickets! https:// cydc.org/gala-2017/ pic.twitter.com/hFR5jURQ5e,Thanks Gala platinum sponsor day days left get Gala discounted tickets https cydc org gala pic twitter com hFR jURQ e,0,22,0,0,23,1,0,0,0,6, Thanks Gala platinum sponsor day days left get Gala discounted tickets HTTP CDC org gala pic twitter com hf R jury e
"Hi @SouthwestAir , my flight was cancelled tonight and customer service told me 2 hours ago they would call back in 1 hour. Can u help pls?",Hi flight cancelled tonight customer service told hours ago would call back hour Can u help pls,0,17,0,0,27,1,0,0,0,4, Hi flight canceled tonight customer service told hours ago would call back hour Can u help pl
"Great job by this woman on the @SouthwestAir flight to pay attention, and alert the proper authorities! https://www. washingtonpost.com/news/morning-m ix/wp/2017/08/04/an-alert-airline-passenger-exposed-a-suspected-child-sex-predator-after-glancing-at-his-text-messages/?tid=sm_tw&utm_term=.66503574bab1 …",Great job woman flight pay attention alert proper authorities https www washingtonpost com news morning ix wp alert airline passenger exposed suspected child sex predator glancing text messages tid sm tw utm term bab,0,35,0,2,19,1,0,0,0,7, Great job woman flight pay attention alert proper authorities HTTP WWW Washingtonian com news morning ix WP alert airline passenger exposed suspected child sex predator glancing text messages teed chm wt tum term nab
And @SouthwestAir says they can't do anything over the phone so we have to cab back to the airport to rebook. No compensation offered.,And says anything phone cab back airport rebook No compensation offered,0,10,0,0,24,1,0,0,0,4, And says anything phone cab back airport reboot No compensation offered
Our @SouthwestAir flight tonight is canceled again. Stuck in Baltimore yet another night.,Our flight tonight canceled Stuck Baltimore yet another night,0,9,1,0,12,1,0,0,0,3, Our flight tonight canceled Stuck Baltimore yet another night
Bro I swear @SouthwestAir is the most ratchet airline ever,Bro I swear ratchet airline ever,0,6,0,0,10,1,0,0,0,1, Bro I swear ratchet airline ever
My mom & these people are stuck in line to rebook the flight @SouthwestAir cancelled. They cant do this online? 28 people behind her too pic.twitter.com/bPlmluKpuu,My mom people stuck line rebook flight cancelled They cant online people behind pic twitter com bPlmluKpuu,0,16,1,0,25,1,0,0,0,5, My mom people stuck line reboot flight canceled They cant online people behind pic twitter com 
When @SouthwestAir gave me this confirmation number I thought...I'm not so sure about this... pic.twitter.com/32woAd3jtJ,When gave confirmation number I thought I sure pic twitter com woAd jtJ,0,11,0,0,15,1,0,0,0,4, When gave confirmation number I thought I sure pic twitter com woad jct
"Trapped in Baltimore, No Clothes was the name of my soul-metal band's album in college.",Trapped Baltimore No Clothes name soul metal band album college,0,9,1,0,14,1,0,0,0,4, Trapped Baltimore No Clothes name soul metal band album college
. @SouthwestAir you just canceled my flight that's leaving in a couple hours and now want me to wait on hold for an hour to rebook??,canceled flight leaving couple hours want wait hold hour rebook,0,11,0,0,26,0,0,0,0,4, canceled flight leaving couple hours want wait hold hour reboot
High Five! It's Friday! @SouthwestAir pic.twitter.com/vWFEA32xc2,High Five It Friday pic twitter com vWFEA xc,0,9,0,0,6,1,0,0,0,5, High Five It Friday pic twitter com feat cc
"#LAX #travelhack skip the insane lines at Starbucks in @SouthwestAir terminal 1, & head to CPK, which serves @Intelligentsia coffee",LAX travelhack skip insane lines Starbucks terminal head CPK serves coffee,2,13,1,0,19,1,0,0,2,7, LAX travel hack skip insane lines Starbucks terminal head CPL serves coffee
"The first time in my life my bag didn't arrive @SouthwestAir I love you so much. If I don't get my bag, it's going to be a thing.",The first time life bag arrive I love much If I get bag going thing,0,12,0,1,27,1,0,0,0,7, The first time life bag arrive I love much If I get bag going thing
Seriously @SouthwestAir ?? My flight is canceled due to no flight crew? Seems like you should plan for that.,Seriously My flight canceled due flight crew Seems like plan,0,10,0,1,18,1,0,0,0,4, Seriously My flight canceled due flight crew Seems like plan
"I've been at Chicago Midway since 6:45 pm, won't allow us to pull our bags. All because 30 minutes of rain, very poor service. @SouthwestAir",I Chicago Midway since pm allow us pull bags All minutes rain poor service,0,13,1,0,24,1,0,0,0,8, I Chicago Midway since pm allow us pull bags All minutes rain poor service
"Yo, @SouthwestAir , did you forget about flight 2078 to Milwaukee? Lots of people trying to get home here that you're really screwing over",Yo forget flight Milwaukee Lots people trying get home really screwing,0,12,0,0,24,1,0,0,0,5, Yo forget flight Milwaukee Lots people trying get home really screwing
"Thank you @SouthwestAir ! Despite Chicago weather, we're going to get to MSP tonight! #USOPENCHAMPS pic.twitter.com/MmfgxJVICM",Thank Despite Chicago weather going get MSP tonight USOPENCHAMPS pic twitter com MmfgxJVICM,2,14,0,1,15,1,0,0,1,7, Thank Despite Chicago weather going get MAP tonight SCHOPENHAUER pic twitter com 
God has a mysterious way of bringing people together... Thanks @SouthwestAir for reuniting me with @Cushwayne7,God mysterious way bringing people together Thanks reuniting,0,10,1,0,15,1,0,0,0,3, God mysterious way bringing people together Thanks reuniting
Cleverly @SouthwestAir is claiming the 7 hour delay and then the crew timing out is weather related so they owe us nothing.,Cleverly claiming hour delay crew timing weather related owe us nothing,0,12,1,1,20,1,0,0,0,2, Cleverly claiming hour delay crew timing weather related owe us nothing
"Thanks for stranding me at BWI, @SouthwestAir - and not covering a hotel, so I can sit here for another 15 hours for my overbooked flight.",Thanks stranding BWI covering hotel I sit another hours overbooked flight,1,11,0,0,26,1,0,0,0,5, Thanks stranding BI covering hotel I sit another hours overbooked flight
This is the second time @SouthwestAir has stranded me in a city with no flight until tomorrow night or the next day. Now driving 11 hours,This second time stranded city flight tomorrow night next day Now driving hours,0,12,0,0,26,1,0,0,0,2, This second time stranded city flight tomorrow night next day Now driving hours
If I had rented a car and driven it to Chicago I'd be home by now and it would have been about the same cost as flying @SouthwestAir,If I rented car driven Chicago I home would cost flying,0,9,0,0,28,1,0,0,0,2, If I rented car driven Chicago I home would cost flying
"God damn @SouthwestAir , muh ducking flight delays since 3? Rest of the team is in Minnesota, rest of the team took different airlines.",God damn muh ducking flight delays since Rest team Minnesota rest team took different airlines,0,16,2,0,22,1,0,0,0,5, God damn hum ducking flight delays since Rest team Minnesota rest team took different airlines
Flight cancelled. Might have to sleep in Baltimore airport. Will miss family vacation flight tomorrow. @SouthwestAir has gone quiet.,Flight cancelled Might sleep Baltimore airport Will miss family vacation flight tomorrow gone quiet,0,14,1,0,18,1,0,0,0,5, Flight canceled Might sleep Baltimore airport Will miss family vacation flight tomorrow gone quiet
I am aware @SouthwestAir cannot control the weather. But they could talk to us. #reallytired,I aware cannot control weather But could talk us reallytired,0,9,0,0,15,1,0,0,1,4, I aware cannot control weather But could talk us really tired
Ahhhhhh @Delta killing me!!! Who thought up this process to change a flight???? #2HourHold ... Always fly @SouthwestAir,Ahhhhhh killing Who thought process change flight HourHold Always fly,0,11,1,0,17,1,0,0,1,6,  killing Who thought process change flight Hour Hold Always fly
5hr in the terminal then 2hr in a stand still plane and now being forced to de board the plane due to employee hours! @SouthwestAir really!,hr terminal hr stand still plane forced de board plane due employee hours really,0,15,0,0,26,0,0,0,0,3, hr terminal hr stand still plane forced DE board plane due employee hours really
yo @SouthwestAir why is there a freaking chicken nugget in between my seat pic.twitter.com/B7S3iWZxAi,yo freaking chicken nugget seat pic twitter com B S iWZxAi,0,11,1,0,13,0,0,0,0,2, yo freaking chicken nugget seat pic twitter com B S 
Mikey has no idea im gonna surprise him next week before he has to go for his bonemarrow transplant Thank u @SouthwestAir for the prices pic.twitter.com/WqdtqF8nUE,Mikey idea im gonna surprise next week go bonemarrow transplant Thank u prices pic twitter com WqdtqF nUE,0,19,0,1,25,1,0,0,0,2, Mike idea mi gonna surprise next week go bone marrow transplant Thank u prices pic twitter com  new
I don't always flight attend,I always flight attend,0,3,0,0,5,1,0,0,0,1, I always flight attend
The most creative #flightattendant ever is just another reason to love @SouthwestAir pic.twitter.com/q9pwOZS1Ci,The creative flightattendant ever another reason love pic twitter com q pwOZS Ci,0,13,0,2,11,1,0,0,1,3, The creative flight attendant ever another reason love pic twitter com q powwows Ci
This dude is flirting with me on my @SouthwestAir flight. He's only 6 months old but I'm probably gonna be the tipsy girl that steals a baby,This dude flirting flight He months old I probably gonna tipsy girl steals baby,0,12,1,0,26,1,0,0,0,4, This dude flirting flight He months old I probably gonna tipsy girl steals baby
I missed my @SouthwestAir connection tonight because it's raining in Baltimore. #CountingCrows,I missed connection tonight raining Baltimore CountingCrows,0,7,1,0,11,1,0,0,1,4, I missed connection tonight raining Baltimore Counting Crows
"Be sure to check out the awesome 26-page feature on #Albuquerque in @SouthwestTheMag this month. Thanks, @SouthwestAir ! @VisitABQ #TrueABQ pic.twitter.com/VO5QayhkfL",Be sure check awesome page feature Albuquerque month Thanks TrueABQ pic twitter com VO QayhkfL,1,17,0,1,20,1,0,0,2,10, Be sure check awesome page feature Albuquerque month Thanks Trudeau pic twitter com CO 
If I ever get on three planes to play a $2600 in Oklahoma please shoot me in the head when I land,If I ever get three planes play Oklahoma please shoot head I land,0,10,0,0,22,1,0,0,0,1, If I ever get three planes play Oklahoma please shoot head I land
"If I miss my @SouthwestAir connection tonight, my 11yo can't fly to vacation tomorrow cause her flight is connected to mine. Fingers crossed",If I miss connection tonight yo fly vacation tomorrow cause flight connected mine Fingers crossed,0,14,1,0,22,1,0,0,0,4, If I miss connection tonight yo fly vacation tomorrow cause flight connected mine Fingers crossed
"I'm not going to air all my travel complaints on Twitter, but let's just say @SouthwestAir is going to get a very sternly written letter.",I going air travel complaints Twitter let say going get sternly written letter,0,13,1,0,24,1,0,0,0,5, I going air travel complaints Twitter let say going get sternly written letter
9,,0,0,0,0,1,0,0,0,0,0,
@Toyota @SouthwestAir @Intuit Please stop all ad buys on Fox (esp. Hannity) until they bring FACTS back into their coverage. @FactsOnFox,Please stop ad buys Fox esp Hannity bring FACTS back coverage,1,15,0,0,21,1,0,0,0,7, Please stop ad buys Fox esp Humanity bring FACTS back coverage
We love @SouthwestAir ! Thank you for making Louie’s send-off for his Alaskan cruise so special. pic.twitter.com/8BHn2QbQ3h,We love Thank making Louie send Alaskan cruise special pic twitter com BHn QbQ h,0,15,0,2,15,1,0,0,0,6, We love Thank making Louie send Alaskan cruise special pic twitter com Ben QB h
Flying out of @fly_BUR @SouthwestAir pic.twitter.com/GBSICBombd,Flying pic twitter com GBSICBombd,0,8,0,0,6,1,0,0,0,3, Flying pic twitter com Bombsite
Gorgeous! Thx @SouthwestAir ! Nice shout outs to @FatPipeABQ @GoWESST @BioScienceCtr https:// twitter.com/SuperHeronDan/ status/893149985495072768 …,Gorgeous Thx Nice shout outs https twitter com SuperHeronDan status,0,14,0,1,14,1,0,0,0,10, Gorgeous Th Nice shout outs HTTP twitter com Superheroes status
Wow @SouthwestAir new spread on #ABQ is beautiful. I recognize some faces @JohnMierzwa @Alonso_in @TrishaTerhar https:// issuu.com/southwestmag/d ocs/august2017/78 …,Wow new spread ABQ beautiful I recognize faces https issuu com southwestmag ocs august,1,17,0,1,18,1,0,0,1,10, Wow new spread AB beautiful I recognize faces HTTP issue com southwest mag cos august
Getting ready for our flight and enjoying the air conditioning while we still can. @SouthwestAir #BWIKindness pic.twitter.com/hUccBFUqWr,Getting ready flight enjoying air conditioning still BWIKindness pic twitter com hUccBFUqWr,0,13,0,2,15,1,0,0,1,4, Getting ready flight enjoying air conditioning still Kindnesses pic twitter com 
"Cancer may have thrown my dad some turbulence, but he beat it and is about to kick it to 30,000FT via @SouthwestAir #swapic #aml #survivor pic.twitter.com/JrN3EH9ZbQ",Cancer may thrown dad turbulence beat kick FT via swapic aml survivor pic twitter com JrN EH ZbQ,2,19,1,0,25,1,0,0,3,7, Cancer may thrown dad turbulence beat kick FT via swapping am survivor pic twitter com Jr N EH BBQ
"How cool are window seats? While on board @SouthwestAir , @IamTajhia took a picture of @JetBlue preparing to land at @FLLFlyer pic.twitter.com/AsfXeDIizX",How cool window seats While board took picture preparing land pic twitter com AsfXeDIizX,0,16,0,1,21,1,0,0,0,7, How cool window seats While board took picture preparing land pic twitter com 
This family gets its own row on every @SouthwestAir flight gotta love it!! @pinkiesfamily #lovesouthwestairlines #happyfamily pic.twitter.com/F2NwOsIzQt,This family gets row every flight gotta love lovesouthwestairlines happyfamily pic twitter com F NwOsIzQt,0,16,0,1,16,1,0,0,2,6, This family gets row every flight gotta love southwestwards happy family pic twitter com F 
@SouthwestAir take us away to a rocking family holiday!! @UniversalORL #Harrypotterworld and #marcoisland here we come! @pinkiesfamily pic.twitter.com/FLaYWEMEb2,take us away rocking family holiday Harrypotterworld marcoisland come pic twitter com FLaYWEMEb,0,16,0,0,18,0,0,0,2,8, take us away rocking family holiday Otherworldly marshland come pic twitter com Laywomen
"Only 2.7% of airline pilots are African-American, what a great opportunity to increase diversity Future @Delta @SouthwestAir awesome pilots! https:// twitter.com/alexbatesedu/s tatus/892782113082269696 …",Only airline pilots African American great opportunity increase diversity Future awesome pilots https twitter com alexbatesedu tatus,0,18,0,2,21,1,0,0,0,9, Only airline pilots African American great opportunity increase diversity Future awesome pilots HTTP twitter com Alexandria tats
ICYMI: @ZDavies3 & @SVogt1229 traded places with @SouthwestAir employees today! https:// brewers.mlblogs.com/brewers-southw est-airlines-trade-places-8a7ccf3ec952 … pic.twitter.com/XxUTutinmr,ICYMI traded places employees today https brewers mlblogs com brewers southw est airlines trade places ccf ec pic twitter com XxUTutinmr,1,24,0,0,15,1,0,0,0,11, ICY MI traded places employees today HTTP brewers ml blogs com brewers south est airlines trade places cc EC pic twitter com 
. @ZDavies3 and @SVogt1229 are Trading Places with @SouthwestAir today! pic.twitter.com/S7pJ69ixpH,Trading Places today pic twitter com S pJ ixpH,0,11,0,0,11,1,0,0,0,6, Trading Places today pic twitter com S p ix pH
VIDEO: @SouthwestAir Toddler makes passengers smile with adorable fist bumps pic.twitter.com/6nvJJiHDBY,VIDEO Toddler makes passengers smile adorable fist bumps pic twitter com nvJJiHDBY,1,13,2,2,7,1,0,0,0,3, VIDEO Toddler makes passengers smile adorable fist bumps pic twitter com 
Awesome video of a little #traveler leaving #KC & showing the #FistBump Luv to @SouthwestAir passengers! https:// twitter.com/Humankindvideo s/status/892408923982110720 …,Awesome video little traveler leaving KC showing FistBump Luv passengers https twitter com Humankindvideo status,1,16,0,1,19,1,0,0,3,10, Awesome video little traveler leaving KC showing Fist Bump Lu passengers HTTP twitter com Humankind video status
WATCH: Making the skies friendly again? Kid #FistBumps his way into passengers' hearts https:// sptnkne.ws/fcm7 @SouthwestAir pic.twitter.com/d6s1TdFlSn,WATCH Making skies friendly Kid FistBumps way passengers hearts https sptnkne ws fcm pic twitter com TdFlSn,1,18,0,1,16,1,0,0,1,8, WATCH Making skies friendly Kid Fist Bumps way passengers hearts HTTP pinkness es cm pic twitter com 
"A toddler boarded a @SouthwestAir flight, fist-bumping several passengers as he walked down the aisle. http:// on.nbcdfw.com/AAq8Coi pic.twitter.com/EJWEaO2BC6",A toddler boarded flight fist bumping several passengers walked aisle http nbcdfw com AAq Coi pic twitter com EJWEaO BC,1,20,0,0,18,1,0,0,0,7, A toddler boarded flight fist bumping several passengers walked aisle HTTP  com AA Co pic twitter com Weapon BC
"Shout-out to @NZXT for replacing my S340 side panel under warranty after @SouthwestAir broke it, and wouldn't claim responsibility. pic.twitter.com/MdnWuG7SHi",Shout replacing S side panel warranty broke claim responsibility pic twitter com MdnWuG SHi,0,15,1,0,19,1,0,0,0,7, Shout replacing S side panel warranty broke claim responsibility pic twitter com  Si
Campbells MakeAWish added 175 new members to Campbells Crew on way to Chicago! Thank you @SouthwestAir @Campbellskru pic.twitter.com/u3T6PDwQtd,Campbells MakeAWish added new members Campbells Crew way Chicago Thank pic twitter com u T PDwQtd,0,17,0,1,17,1,0,0,0,4, Campbell Mawkish added new members Campbell Crew way Chicago Thank pic twitter com u T 
You might be jumping on a flight to Nashville for our last show on the #ALLTHEFEELS Tour thanks to @SouthwestAir ! http:// needtobreathe.com/allthefeels pic.twitter.com/Gz9nqGgJQn,You might jumping flight Nashville last show ALLTHEFEELS Tour thanks http needtobreathe com allthefeels pic twitter com Gz nqGgJQn,1,19,0,0,24,1,0,0,1,6, You might jumping flight Nashville last show AESTHETICALLY Tour thanks HTTP featherbrained com aesthetically pic twitter com G 
